Learning Suite Quiz Number,Quiz #,Open Assessments ID,Title,Quiz URL,title,AyamelURL,url,ID,length,chapter,section,group,video,old video number,title,date,1,,class period,gilbert,optional,video # in semester,video # within group,newvideos,Section Number,Section Title,Chapter Number,Chapter Title Long,Chapter Title Short,Topic Course Schedule
21,16,93,Quiz 21,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=93,7_2_5_meniscus_and_capillary_action,https://ayamel.byu.edu/course/350/content/2303/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/7_2_5bb.mp4,2303,72.295,7,2,21,5,161,meniscus and capillary action,10/15/15,20,0,19,6.4-6.5,0,135,3,,Sections 6.5,Some Remarkable Properties of Water,6,Intermolecular Forces: Attractions between Particles,Intermolecular Forces,Applications of I.M. Forces
21,16,93,Quiz 21,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=93,7_3_1_phase_changes,https://ayamel.byu.edu/course/350/content/2304/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/7_3_1bb.mp4,2304,129.285,7,3,22,1,162,phase changes,10/15/15,20,0,19,6.4-6.5,0,136,4,,Sections 6.4,Phase Diagrams,6,Intermolecular Forces: Attractions between Particles,Intermolecular Forces,Applications of I.M. Forces
21,16,93,Quiz 21,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=93,7_3_4_phase_diagrams,https://ayamel.byu.edu/course/350/content/2307/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/7_3_4bb.mp4,2307,129.285,7,3,22,4,165,phase diagrams,10/15/15,20,0,19,6.4-6.5,0,137,5,,Sections 6.4,Phase Diagrams,6,Intermolecular Forces: Attractions between Particles,Intermolecular Forces,Applications of I.M. Forces
21,16,93,Quiz 21,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=93,7_3_5_two_examples_of_phase_diagrams,https://ayamel.byu.edu/course/350/content/2308/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/7_3_5bb.mp4,2308,101.457,7,3,22,5,166,two examples of phase diagrams,10/15/15,20,0,19,6.4-6.5,0,138,6,,Sections 6.4,Phase Diagrams,6,Intermolecular Forces: Attractions between Particles,Intermolecular Forces,Applications of I.M. Forces
22,21,98,Quiz 22,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=98,8_3_1_enthalpy_in_reactions,https://ayamel.byu.edu/course/350/content/2468/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_3_1bbnew.mp4,2468,122.122,8,3,,,,enthalpy in reactions,10/29/15,21,1,25,9.1-9.3,0,,,1,Section 9.3,Enthalpy and Enthalpy Changes,9,Thermochemistry: Energy Changes in Chemical Reactions,Thermochemistry,"Energy, Heat, Work, Enthalpy"
22,21,98,Quiz 22,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=98,8_1_1_introduction_to_energy_changes,https://ayamel.byu.edu/course/350/content/2312/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_1_4bb.mp4,2312,125.282,8,1,23,1,170,introduction to energy changes,10/29/15,21,0,25,9.1-9.3,0,153,1,,Section 9.1,Energy as a Reactant or Product,9,Thermochemistry: Energy Changes in Chemical Reactions,Thermochemistry,"Energy, Heat, Work, Enthalpy"
22,21,98,Quiz 22,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=98,8_1_2_energy_in_equations,https://ayamel.byu.edu/course/350/content/2313/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_1_5bb.mp4,2313,88.377,8,1,23,2,171,energy in equations,10/29/15,21,0,25,9.1-9.3,0,154,2,,Section 9.1,Energy as a Reactant or Product,9,Thermochemistry: Energy Changes in Chemical Reactions,Thermochemistry,"Energy, Heat, Work, Enthalpy"
23,22,100,Quiz 23,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=100,7_3_2_energy_of_phase_changes,https://ayamel.byu.edu/course/350/content/2305/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/7_3_2bb.mp4,2305,177.034,7,3,22,2,163,energy of phase changes,10/31/15,22,1,26,9.4-9.5,0,155,1,,Section 9.4,Heating Curves and Heat Capacity,9,Thermochemistry: Energy Changes in Chemical Reactions,Thermochemistry,"Calorimetry, Hrxn"
23,22,100,Quiz 23,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=100,7_3_3_heating_curves,https://ayamel.byu.edu/course/350/content/2306/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/7_3_3bb.mp4,2306,142.099,7,3,22,3,164,heating curves,10/31/15,22,0,26,9.4-9.5,0,156,2,,Section 9.4,Heating Curves and Heat Capacity,9,Thermochemistry: Energy Changes in Chemical Reactions,Thermochemistry,"Calorimetry, Hrxn"
23,22,100,Quiz 23,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=100,7_3_6_evaporation_condensation,https://ayamel.byu.edu/course/350/content/2309/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/7_3_6bb.mp4,2309,109.399,7,3,22,6,167,evaporation and condensation,10/31/15,22,0,26,9.4-9.5,0,157,3,,Section 9.4,Heating Curves and Heat Capacity,9,Thermochemistry: Energy Changes in Chemical Reactions,Thermochemistry,"Calorimetry, Hrxn"
24,23,101,Quiz 24,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=101,8_4_1_hess's_law,https://ayamel.byu.edu/course/350/content/2469/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_4_1bbnew.mp4,2469,342.4087,8,4,,,,Hess's Law,11/3/15,23,1,27,9.6-9.7,0,,,1,Section 9.6,Hesss Law and Standard Heats of Reaction,9,Thermochemistry: Energy Changes in Chemical Reactions,Thermochemistry,
24,23,101,Quiz 24,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=101,8_4_2_formation_reactions,https://ayamel.byu.edu/course/350/content/2470/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_4_2bbnew.mp4,2470,91.8584,8,4,,,,formation reactions I,11/3/15,23,0,27,9.6-9.7,0,,,1,Section 9.6,Hesss Law and Standard Heats of Reaction,9,Thermochemistry: Energy Changes in Chemical Reactions,Thermochemistry,
24,23,101,Quiz 24,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=101,8_4_3_standard_state,https://ayamel.byu.edu/course/350/content/2471/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_4_3bbnew.mp4,2471,153.887,8,4,,,,standard state II,11/3/15,23,0,27,9.6-9.7,0,,,1,Section 9.6,Hesss Law and Standard Heats of Reaction,9,Thermochemistry: Energy Changes in Chemical Reactions,Thermochemistry,
25,24,102,Quiz 25,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=102,8_5_1_introduction,https://ayamel.byu.edu/course/350/content/2474/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_5_1bbnew.mp4,2474,170.9708,8,5,,,,Introduction to Entropy,11/7/15,24,1,29,"12.1-12.2,12.4-12.5",0,,,1,Section 12.1,Spontaneous Processes,12,Thermodynamics: Why Chemical Reactions Happen,Thermodynamics,
25,24,102,Quiz 25,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=102,8_5_2_a_closer_look_at_a_hot_drink_cooling,https://ayamel.byu.edu/course/350/content/2475/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_5_2bbnew.mp4,2475,228.3948,8,5,,,,Hot Drink Cooling - A Spontaneous Process,11/7/15,24,0,29,"12.1-12.2,12.4-12.5",0,,,1,Section 12.1,Spontaneous Processes,12,Thermodynamics: Why Chemical Reactions Happen,Thermodynamics,
25,24,102,Quiz 25,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=102,8_5_3_mathematical_representation_of_entropy_changes,https://ayamel.byu.edu/course/350/content/2476/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_5_3bbnew.mp4,2476,196.2961,8,5,,,,Entropy Changes (DS),11/7/15,24,0,29,"12.1-12.2,12.4-12.5",0,,,1,Section 12.4,Application of the Second Law,12,Thermodynamics: Why Chemical Reactions Happen,Thermodynamics,
25,24,102,Quiz 25,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=102,8_5_4_the_second_law_of_thermodynamics,https://ayamel.byu.edu/course/350/content/2477/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_5_4bbnew.mp4,2477,262.0618,8,5,,,,the second law of thermodynamics,11/7/15,24,0,29,"12.1-12.2,12.4-12.5",0,,,1,Section 12.4,Application of the Second Law,12,Thermodynamics: Why Chemical Reactions Happen,Thermodynamics,
25,24,102,Quiz 25,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=102,8_5_5_predicting_a_change_in_deltaS_system,https://ayamel.byu.edu/course/350/content/2478/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_5_5bbnew.mp4,2478,120.3869,8,5,,,,Predicting DSsystem ,11/7/15,24,0,29,"12.1-12.2,12.4-12.5",0,,,1,Section 12.4,Application of the Second Law,12,Thermodynamics: Why Chemical Reactions Happen,Thermodynamics,
25,24,102,Quiz 25,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=102,8_5_6_deltaS_surroundings_enthalpy_&_the_second_law,https://ayamel.byu.edu/course/350/content/2479/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_5_6bbnew.mp4,2479,146.9134,8,5,,,,DSsurroundings,11/7/15,24,0,29,"12.1-12.2,12.4-12.5",0,,,1,Section 12.4,Application of the Second Law,12,Thermodynamics: Why Chemical Reactions Happen,Thermodynamics,
26,25,103,Quiz 26,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=103,8_5_7_gibbs_free_energy_&_the_second_law,https://ayamel.byu.edu/course/350/content/2480/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_5_7bbnew.mp4,2480,195.6955,8,5,,,,Free Energy (G),11/10/15,25,1,30,12.6-12.7,0,,,1,Section 12.6,Free Energy,12,Thermodynamics: Why Chemical Reactions Happen,Thermodynamics,
26,25,103,Quiz 26,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=103,8_6_2_deltaG_&_spontaneity,https://ayamel.byu.edu/course/350/content/2482/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/8_6_2bbnew.mp4,2482,220.954,8,6,,,,DG and Spontaneity I,11/10/15,25,0,30,12.6-12.7,0,,,1,Section 12.6,Free Energy,12,Thermodynamics: Why Chemical Reactions Happen,Thermodynamics,
27,26,104,Quiz 27,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=104,6_1_1_introduction,https://ayamel.byu.edu/course/350/content/2460/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_1_1bbnew.mp4,2460,82.5157,6,1,,,,introduction to gases,11/14/15,26,1,32,"10.1-10.2,10.11",0,,,1,Section 10.1,The Properties of Gasses,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
27,26,104,Quiz 27,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=104,6_1_2_kinetic_molecular_theory_of_gasses,https://ayamel.byu.edu/course/350/content/2461/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_1_2bbnew.mp4,2461,68.1681,6,1,,,,kinetic molecular theory of gasses,11/14/15,26,0,32,"10.1-10.2,10.11",0,,,1,Section 10.2,Effusion and the Kinetic Molecular Theory of Gases,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
27,26,104,Quiz 27,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=104,6_1_3_velocity_distribution,https://ayamel.byu.edu/course/350/content/2462/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_1_3bbnew.mp4,2462,98.6986,6,1,,,,velocity distribution,11/14/15,26,0,32,"10.1-10.2,10.11",0,,,1,Section 10.2,Effusion and the Kinetic Molecular Theory of Gases,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
27,26,104,Quiz 27,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=104,6_1_4_molecular_speed_and_mass,https://ayamel.byu.edu/course/350/content/2463/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_1_4bbnew.mp4,2463,57.7243,6,1,,,,molecular speed and mass,11/14/15,26,0,32,"10.1-10.2,10.11",0,,,1,Section 10.2,Effusion and the Kinetic Molecular Theory of Gases,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
27,26,104,Quiz 27,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=104,6_1_5_temperature_and_energy,https://ayamel.byu.edu/course/350/content/2464/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_1_5bbnew.mp4,2464,114.2808,6,1,,,,temperature and energy,11/14/15,26,0,32,"10.1-10.2,10.11",0,,,1,Section 10.2,Effusion and the Kinetic Molecular Theory of Gases,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
27,26,104,Quiz 27,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=104,6_1_6_kelvin,https://ayamel.byu.edu/course/350/content/2465/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_1_6bbnew.mp4,2465,103.5367,6,1,,,,kelvin and gases,11/14/15,26,0,32,"10.1-10.2,10.11",0,,,1,Section 10.2,Effusion and the Kinetic Molecular Theory of Gases,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
27,26,104,Quiz 27,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=104,6_1_2_temperature_and_energy,https://ayamel.byu.edu/course/350/content/2281/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_1_2bb.mp4,2281,114.304,6,1,18,2,139,temperature and energy,11/14/15,26,0,32,"10.1-10.2,10.11",0,159,2,,Section 10.2,Effusion and the Kinetic Molecular Theory of Gases,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
27,26,104,Quiz 27,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=104,6_1_8_diffusion_and_effusion,https://ayamel.byu.edu/course/350/content/2284/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_1_5bb.mp4,2284,86.275,6,1,18,5,142,Effusion and diffusion,11/14/15,26,0,32,"10.1-10.2,10.11",0,160,3,,Section 10.2,Effusion and the Kinetic Molecular Theory of Gases,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
28,27,105,Quiz 28,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=105,6_1_4_pressure_of_gases,https://ayamel.byu.edu/course/350/content/2283/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_1_4bb.mp4,2283,117.94,6,1,18,4,141,Pressure of Gasses,11/17/15,27,1,33,10.3-10.5,0,161,1,1,Section 10.3,Atmospheric Pressure,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
28,27,105,Quiz 28,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=105,6_2_1_measuring_pressure,https://ayamel.byu.edu/course/350/content/2285/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_2_1bb.mp4,2285,110.967,6,2,19,1,143,measuring pressure,11/17/15,27,0,33,10.3-10.5,0,162,2,1,Section 10.3,Atmospheric Pressure,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
28,27,105,Quiz 28,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=105,6_2_3_simple_gas_laws,https://ayamel.byu.edu/course/350/content/2287/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_2_3bb.mp4,2287,127.117,6,2,19,3,145,simple gas laws,11/17/15,27,0,33,10.3-10.5,0,163,3,1,Section 10.4,"Relating P, T, and V: The Gas Laws",10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
29,28,106,Quiz 29,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=106,6_2_2_atomic_weight_and_gas_density,https://ayamel.byu.edu/course/350/content/2286/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_2_2bb.mp4,2286,73.697,6,2,19,2,144,atomic weight and gas density,11/19/15,28,1,34,10.6-10.8,0,164,1,1,Section 10.7,Densities of Gasses,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
29,28,106,Quiz 29,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=106,6_2_4_the_ideal_gas_law,https://ayamel.byu.edu/course/350/content/2288/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_2_4bb.mp4,2288,67.724,6,2,19,4,146,ideal gas law,11/19/15,28,0,34,10.6-10.8,0,165,2,1,Section 10.6,Ideal Gasses and the Ideal Gas Law,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
29,28,106,Quiz 29,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=106,6_2_5_ideal_gas_law_calculations_i,https://ayamel.byu.edu/course/350/content/2289/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_2_5bb.mp4,2289,118.509,6,2,19,5,147,ideal gas law calculations i,11/19/15,28,0,34,10.6-10.8,0,166,3,1,Section 10.6,Ideal Gasses and the Ideal Gas Law,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
29,28,106,Quiz 29,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=106,6_2_6_ideal_gas_law_calculations_ii,https://ayamel.byu.edu/course/350/content/2290/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_2_6bb.mp4,2290,149.039,6,2,19,6,148,ideal gas law calculations ii,11/19/15,28,0,34,10.6-10.8,0,167,4,1,Section 10.6,Ideal Gasses and the Ideal Gas Law,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
30,29,107,Quiz 30,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=107,6_2_7_partial_pressure,https://ayamel.byu.edu/course/350/content/2291/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/6_2_7bb.mp4,2291,124.98,6,2,19,7,149,partial pressure,11/21/15,29,1,35,"10.9-10.10,10.12",0,168,1,1,Section 10.9,Mixtures of Gasses,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
30,29,107,Quiz 30,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=107,10_2_3_solutions_of_gases_in_liquids,https://ayamel.byu.edu/course/350/content/2352/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/10_2_3bb.mp4,2352,142.932,10,2,30,3,220,Solutions of Gasses in Liquids and Henrys Law,11/21/15,29,0,35,"10.9-10.10,10.12",0,169,2,1,Section 10.10,Solubility of Gasses and Henrys law,10,Properties of Gasses: The Air We Breathe,Properties of Gasses,
31,30,108,Quiz 31,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=108,10_3_1_introduction,https://ayamel.byu.edu/course/350/content/2353/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/10_3_1bb.mp4,2353,213.904,10,3,31,1,221,introduction to solutions,11/24/15,30,1,36,"8.1,8.3",0,170,1,1,Sections 8.1,Solutions and Their Concentrations,8,Aqueous Solutions: Chemistry of the Hydrosphere,Aqueous Solutions,
31,30,108,Quiz 31,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=108,10_3_2_moles_of_solute_per_liter_of_solution_or_molarity,https://ayamel.byu.edu/course/350/content/2354/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/10_3_2bb.mp4,2354,161.05,10,3,31,2,222,Moles/Liter or Molarity,11/24/15,30,0,36,"8.1,8.3",0,171,2,,Sections 8.1,Solutions and Their Concentrations,8,Aqueous Solutions: Chemistry of the Hydrosphere,Aqueous Solutions,
32,31,109,Quiz 32,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=109,10_1_1_the_solution_process,https://ayamel.byu.edu/course/350/content/2346/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/10_1_1bb.mp4,2346,253.542,10,1,29,1,214,the solution process,11/25/15,31,1,37,"8.2,8.5",0,172,1,,Sections 8.5,Precipitation Reactions ,8,Aqueous Solutions: Chemistry of the Hydrosphere,Aqueous Solutions,
32,31,109,Quiz 32,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=109,10_1_2_general_solubility_rules,https://ayamel.byu.edu/course/350/content/2347/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/10_1_2bb.mp4,2347,217.24,10,1,29,2,215,general solubility rules,11/25/15,31,0,37,"8.2,8.5",0,173,2,,Sections 8.5,Precipitation Reactions ,8,Aqueous Solutions: Chemistry of the Hydrosphere,Aqueous Solutions,
32,31,109,Quiz 32,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=109,10_1_3_applying_the_solubility_rules_net_ionic_equations,https://ayamel.byu.edu/course/350/content/2348/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/10_1_3bb.mp4,2348,320.71,10,1,29,3,216,Applying the Solubility Rules,11/25/15,31,0,37,"8.2,8.5",0,174,3,,Sections 8.5,Precipitation Reactions ,8,Aqueous Solutions: Chemistry of the Hydrosphere,Aqueous Solutions,
32,31,109,Quiz 32,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=109,10_3_6_dilutions,https://ayamel.byu.edu/course/350/content/2358/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/10_3_6bb.mp4,2358,345.769,10,3,31,6,226,dilutions,11/25/15,31,0,37,"8.2,8.5",0,175,4,,Sections 8.2,Dilutions,8,Aqueous Solutions: Chemistry of the Hydrosphere,Aqueous Solutions,
33,32,110,Quiz 33,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=110,9_1_1_introduction,https://ayamel.byu.edu/course/350/content/2332/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/9_1_1bb.mp4,2332,119.675,9,1,27,1,190,introduction to acids,12/1/15,32,1,38,"8.4,15.1",0,176,1,,Section 15.1,Acids and Bases: Bronsted-Lowery Model ,15,Aqueous Equilibria: Chemistry of the Water World,Aqueous Equilibria,
33,32,110,Quiz 33,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=110,9_1_2_arrhenius_acids,https://ayamel.byu.edu/course/350/content/2333/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/9_1_2bb.mp4,2333,142.665,9,1,27,2,191,arrhenius acids,12/1/15,32,0,38,"8.4,15.1",0,177,2,,Section 15.1,Acids and Bases: Bronsted-Lowery Model ,15,Aqueous Equilibria: Chemistry of the Water World,Aqueous Equilibria,
33,32,110,Quiz 33,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=110,9_1_3_bronsted_lowry_acids,https://ayamel.byu.edu/course/350/content/2334/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/9_1_3bb.mp4,2334,115.172,9,1,27,3,192,Bronstead-Lowery Acids,12/1/15,32,0,38,"8.4,15.1",0,178,3,,Sections 8.4,"Acids, Bases, and Neutralization Reactions (Net ionic reactions)",8,Aqueous Solutions: Chemistry of the Hydrosphere,Aqueous Solutions,
33,32,110,Quiz 33,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=110,9_1_4_acid_equilibria,https://ayamel.byu.edu/course/350/content/2335/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/9_1_4bb.mp4,2335,102.759,9,1,27,4,193,acid equilibria,12/1/15,32,0,38,"8.4,15.1",0,179,4,,Section 15.1,Acids and Bases: Bronsted-Lowery Model ,15,Aqueous Equilibria: Chemistry of the Water World,Aqueous Equilibria,
33,32,110,Quiz 33,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=110,9_1_5_conjugate_acid_base_pairs,https://ayamel.byu.edu/course/350/content/2336/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/9_1_5bb.mp4,2336,67.99,9,1,27,5,194,conjugate acid/base pairs,12/1/15,32,0,38,"8.4,15.1",0,180,5,,Section 15.1,Acids and Bases: Bronsted-Lowery Model ,15,Aqueous Equilibria: Chemistry of the Water World,Aqueous Equilibria,
33,32,110,Quiz 33,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=110,9_1_6_generalized_equation,https://ayamel.byu.edu/course/350/content/2337/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/9_1_6bb.mp4,2337,72.929,9,1,27,6,195,Generalized Acid Equation,12/1/15,32,0,38,"8.4,15.1",0,181,6,,Section 15.1,Acids and Bases: Bronsted-Lowery Model ,15,Aqueous Equilibria: Chemistry of the Water World,Aqueous Equilibria,
33,32,110,Quiz 33,http://openanalytics-assessments.com/assessments/lti?custom_assessment_id=110,9_1_8_strong_vs._weak,https://ayamel.byu.edu/course/350/content/2339/lti,http://chempath.byu.edu/chem105/blackboardmp4videos/9_1_8bb.mp4,2339,98.689,9,1,27,8,197,Strong vs. Weak Acids,12/1/15,32,0,38,"8.4,15.1",0,182,7,,Section 15.1,Acids and Bases: Bronsted-Lowery Model ,15,Aqueous Equilibria: Chemistry of the Water World,Aqueous Equilibria,
